303	0-0 1-1 10-12 11-14 11-15 12-13 13-16 14-22 14-23 14-24 15-25 16-26 16-27 17-17 17-18 17-19 17-20 17-21 19-20 2-2 20-19 21-28 3-3 5-4 6-7 6-8 7-6 8-10 9-11
304	1-1 10-8 11-13 11-14 12-11 12-9 13-10 14-8 15-15 16-17 18-16 19-18 2-2 20-20 21-19 22-21 23-23 24-24 26-25 27-26 28-27 28-29 29-27 3-3 30-28 31-29 32-29 33-29 34-30 35-8 38-33 4-4 5-5 7-6 9-7
305	0-0 1-1
306	0-0 0-3 10-15 11-8 11-9 12-8 13-7 14-8 15-16 16-17 17-18 18-19 19-18 19-19 2-4 2-5 21-23 22-21 23-24 4-2 6-6 6-9 7-11 7-12 8-13 9-14
307	0-0 0-1 0-3 10-10 11-10 14-11 15-12 15-17 16-13 16-16 17-14 18-12 19-18 2-2 5-3 6-4 7-5 8-5 8-6 9-8
308	0-0 1-0 10-4 11-7 11-8 12-10 12-9 13-11 13-12 14-15 15-13 17-16 3-1 4-2 6-4 6-6 7-3 7-4 9-5
309	0-0 1-2 2-10 3-11 3-8 3-9 4-6 4-7 5-3 5-4 6-2 7-12
310	0-6 1-12 1-3 1-4 12-16 13-15 14-17 15-18 16-19 2-0 2-1 3-7 4-8 5-9 6-10 7-11 8-13 9-14 9-4
311	0-4 1-1 1-2 1-3 2-0 3-6 3-7 4-8
312	1-1 10-12 11-12 12-13 13-14 14-15 15-16 16-18 16-19 18-20 19-21 19-22 2-4 2-5 2-6 20-23 21-24 23-25 24-27 24-29 25-26 26-30 27-31 28-32 3-2 3-3 30-34 31-36 33-37 35-38 36-39 37-40 39-41 4-0 41-42 42-43 43-44 44-54 45-46 45-47 45-48 46-45 47-50 48-51 49-53 49-54 5-7 50-52 51-52 52-56 53-55 53-57 54-55 55-58 56-59 56-60 57-61 6-8 7-9 8-10 9-11
313	0-0 1-5 1-6 2-3 3-7 4-8 5-10 5-9 7-13 9-14
314	0-0 1-0 2-2 2-4 5-3 7-5
315	0-2 1-2 2-3 2-4 3-1 4-2 5-3 6-0 8-5
316	0-0 1-1 10-10 11-25 13-12 16-15 17-14 18-16 19-17 2-8 23-21 24-21 25-23 26-23 27-23 28-27 29-30 29-31 3-7 30-28 31-32 32-32 32-34 33-36 33-37 33-38 35-28 35-35 36-39 37-40 38-42 39-40 39-41 4-7 4-9 40-45 42-46 43-47 44-48 45-51 46-49 47-52 48-58 48-59 49-55 49-56 49-57 5-4 5-5 50-55 51-54 52-53 53-60 54-61 7-2
317	0-0 1-1 2-2 4-3 5-4 6-5 7-4 8-6
318	0-3 1-0 2-1 3-1 3-4 4-5 5-6
319	0-0 1-2 2-3 2-4 3-1 5-4 6-5
320	0-0 1-1 10-5 11-6 12-7 15-18 16-15 16-16 16-17 17-14 18-13 19-19 2-2 20-21 22-23 22-34 23-25 24-26 25-27 26-27 27-51 3-3 30-29 30-30 31-28 32-35 33-36 33-37 34-36 34-37 37-40 39-41 40-42 42-48 46-43 47-44 47-52 48-45 48-47 49-47 50-49 51-51 7-4 8-5 9-10 9-11
321	0-0 0-1 0-2 0-3 1-0 1-3 2-0 2-1 2-2 2-3 3-0 3-3 4-4
322	0-1 0-5 1-14 12-16 13-15 13-16 14-17 15-18 17-20 18-21 18-23 19-22 2-7 20-24 23-25 24-26 26-29 27-30 28-31 3-4 30-32 31-33 33-34 34-35 35-36 36-37 37-38 38-38 39-42 4-2 40-40 40-41 41-39 42-39 43-43 45-49 46-48 47-45 48-50 5-8 6-11 7-10 8-12 9-14
323	0-3 1-0 2-1 3-4 4-1 4-5 5-6
324	0-0 1-1 10-4 11-5 2-1 3-2 6-2 8-3
325	10-9 11-12 12-13 13-15 14-14 15-16 16-18 18-19 19-20 19-21 20-27 21-25 21-28 22-24 23-22 24-29 25-30 26-34 27-32 27-33 28-31 29-35 3-0 30-36 31-37 32-39 33-40 33-41 33-42 34-40 35-45 37-46 37-47 38-46 39-51 4-1 40-49 40-50 41-48 42-52 43-53 44-54 45-50 45-54 46-48 48-57 49-56 5-6 50-55 51-58 6-3 6-4 7-2 8-11 8-8 9-10
326	0-0 1-1 1-2 1-3 10-5 11-5 14-8 15-7 16-9 3-2 4-2 5-2 6-4 7-4 8-6
327	0-0 1-1 2-2 2-3 2-4 3-2 3-3 3-4 4-6 5-7 6-7 7-5 8-8
328	0-0 10-10 12-11 13-9 14-12 2-1 3-1 4-3 5-4 5-5 6-6 6-7 6-8 9-2
329	0-0 1-1 10-11 13-12 15-15 16-15 17-16 18-17 18-18 18-19 19-17 19-19 19-29 2-2 2-3 20-21 21-20 22-22 23-23 25-24 26-26 27-25 28-27 29-27 29-28 3-6 32-30 4-5 5-4 6-7 7-9 8-10 9-10
330	0-0 1-1 10-16 11-14 12-15 14-11 14-13 14-18 15-9 16-19 17-18 17-26 17-27 19-22 19-24 2-1 20-23 21-20 23-28 3-2 4-3 5-4 6-5 7-6 8-7 9-17
331	0-1 1-2 11-16 11-17 11-18 12-13 13-13 13-14 14-12 15-19 2-0 2-1 3-6 4-7 5-4 5-6 5-9 6-8 7-9 8-10 9-11
332	1-1 10-23 11-17 11-19 11-20 12-15 12-16 12-17 13-13 13-14 15-25 16-26 17-31 17-33 18-32 19-28 19-29 2-2 21-27 22-34 4-3 5-5 5-6 5-7 5-8 5-9 6-4 7-10 8-11 9-21 9-22 9-24
333	1-0 1-2 10-13 11-16 12-17 13-15 14-14 17-18 19-19 2-0 20-20 21-21 22-22 23-23 24-25 27-26 28-26 29-27 3-3 31-28 32-29 32-30 33-34 34-35 35-36 36-37 37-38 38-32 39-30 4-8 40-39 41-40 44-42 45-46 45-47 45-48 45-49 46-44 46-45 48-50 5-9 6-5 7-10 8-11 9-12
334	0-0 0-1 2-2 3-3 4-3 5-1 6-4
335	0-0 1-1 10-12 11-13 11-15 12-15 12-25 13-10 13-16 14-8 14-9 15-17 16-25 16-26 17-25 17-27 18-22 19-2 19-20 19-23 20-18 21-28 22-33 23-34 24-30 24-41 25-39 25-40 28-37 30-37 31-42 32-44 33-13 34-45 35-42 35-43 36-46 37-47 37-48 38-48 4-3 41-51 5-4 6-6 7-5 9-11 9-14
336	0-3 0-4 1-0 1-1 1-2 10-10 11-13 2-0 6-5 7-9 8-7 9-11 9-12
337	0-2 1-0 1-1 10-13 11-8 12-10 13-11 14-12 17-15 18-17 19-16 2-0 2-1 22-23 23-20 24-19 25-21 27-22 28-22 29-22 32-25 33-25 36-25 38-28 39-27 4-3 40-29 42-30 43-30 44-30 45-31 46-32 48-33 49-34 5-4 50-35 51-36 52-37 54-37 56-37 58-37 59-38 61-13 62-39 7-6 8-7 8-9 9-5 9-7
338	0-0 0-1 1-0 1-1 10-7 12-13 13-10 13-15 14-9 15-11 15-16 16-12 17-12 18-12 19-12 2-2 23-17 24-16 25-17 27-20 28-21 29-22 3-3 3-4 30-22 32-23 32-27 32-36 33-22 34-24 35-25 36-26 37-28 38-29 39-30 41-31 43-31 45-31 47-31 48-32 5-5 50-34 52-34 52-38 54-33 56-35 58-35 60-37 8-23 9-8
339	0-0 12-6 12-7 12-8 12-9 14-10 14-9 15-8 16-11 2-0 3-1 4-2 5-3 7-3 8-4 9-5
340	1-1 10-12 11-9 12-11 13-10 13-11 14-11 15-13 17-15 2-3 20-17 21-17 22-16 23-17 24-18 25-20 26-19 27-21 28-22 29-22 3-4 31-23 32-22 33-24 34-25 36-26 37-28 38-29 40-30 42-30 44-30 46-30 47-31 49-32 50-33 52-34 53-34 55-34 6-23 7-6 8-5
341	10-5 11-10 11-6 11-7 11-8 13-10 13-11 14-7 14-8 14-9 15-12 2-0 5-2 6-3 7-3 8-3 9-4
342	1-2 12-11 13-0 13-1 13-13 15-14 15-15 16-16 18-17 19-18 2-4 2-5 2-6 2-8 21-21 21-23 23-25 28-26 29-27 3-2 32-28 33-29 34-30 35-24 36-30 36-31 38-28 41-32 42-33 44-34 45-36 6-3 9-10
343	0-5 1-6 10-2 10-3 11-0 12-9 2-7 3-8 4-2 4-3
344	0-3 1-5 10-14 10-16 12-17 13-18 14-19 15-28 16-22 16-26 17-24 18-25 19-21 2-1 20-31 20-32 21-30 22-29 22-35 25-34 26-33 27-35 27-36 28-36 29-37 29-39 3-6 3-7 30-38 31-40 4-7 4-8 5-9 6-9 7-10 8-11 8-12
345	0-1 10-6 12-4 13-5 14-6 16-9 17-1 17-8 18-10 18-3 2-2 22-12 22-19 23-11 24-13 25-14 26-16 27-16 29-1 29-18 29-20 30-17 31-21 32-22 35-23 37-24 38-28 6-7 8-7
346	0-1 1-2 10-8 11-10 12-12 12-13 14-12 14-15 15-15 16-17 17-16 17-18 19-18 2-3 20-18 21-19 23-22 25-23 26-24 28-27 29-28 3-4 3-9 30-29 31-30 33-26 34-31 4-5 5-6 6-7 6-8 7-7 8-8 9-9
347	0-1 1-0 11-17 12-19 2-2 2-3 2-4 3-9 4-10 5-11 6-13 7-14 8-15 8-16 8-8 9-6 9-7
348	0-3 0-4 0-5 1-2 11-11 2-0 3-6 4-7 6-10 7-10 8-9 9-8
349	0-0 1-1 10-6 11-13 13-14 13-15 14-14 14-15 15-16 16-17 17-18 18-20 19-21 19-23 19-25 2-4 2-5 21-26 22-29 22-31 23-29 23-30 23-31 24-28 24-31 25-32 3-3 30-33 32-34 33-35 34-36 35-37 36-38 38-39 39-40 4-2 41-41 42-42 43-43 44-44 45-50 45-51 46-47 46-48 46-49 46-54 47-45 47-46 49-52 5-11 50-53 50-55 7-12 7-13 8-10 9-7 9-8
350	0-4 1-2 1-3 2-1 3-5
351	0-0 2-1 3-2 4-3 6-4
352	0-0 1-1 1-2 10-12 11-11 13-15 14-16 15-14 16-17 17-18 17-19 17-45 19-21 2-2 2-3 20-21 21-20 22-22 23-20 25-23 26-24 27-24 28-28 34-30 35-26 36-24 36-25 36-27 37-31 38-34 38-35 38-36 39-32 39-34 4-8 40-33 41-39 42-39 43-39 44-37 45-40 46-41 47-42 48-43 49-43 5-5 5-6 5-9 50-43 51-42 51-44 52-44 6-4 7-10 8-13 9-12
353	0-0 1-1 10-6 12-8 15-9 17-10 2-2 4-2 5-3 6-4 9-5
354	0-0 1-1 12-6 14-5 16-5 2-1 23-7 24-8 25-7 26-10 26-9 29-11 3-2 31-12 4-3 5-4
355	0-0 12-11 13-10 14-12 15-13 16-13 17-15 19-14 2-1 21-16 22-17 23-17 24-19 26-18 28-20 3-2 30-21 31-31 32-30 34-30 35-27 36-23 36-24 37-22 37-23 38-32 4-3 5-7 6-6 7-8 7-9 8-4 8-5 9-3
356	0-0 1-1 10-13 12-19 12-20 13-15 13-18 14-14 16-21 16-22 17-23 19-24 2-2 3-6 4-4 5-7 6-10 7-9 8-8 9-11
357	1-4 10-13 11-14 12-15 12-16 14-11 15-17 16-18 18-20 19-21 2-1 20-19 21-22 22-23 23-24 24-26 24-27 26-29 27-30 28-28 30-32 30-33 31-32 31-33 32-30 33-35 34-34 39-36 4-5 5-0 6-6 7-7 8-10 9-10 9-8
358	0-0 10-12 11-13 18-8 23-14 24-15 25-16 3-4 5-6 6-6 7-6 9-10 9-11
359	0-0 0-3 1-0 10-7 10-9 11-10 13-14 14-13 14-15 17-11 18-16 19-17 2-1 20-18 20-19 20-20 20-9 21-6 22-21 3-1 4-1 5-2 6-3 7-5 8-5 9-8
360	0-2 1-0 10-17 11-18 13-15 13-16 14-13 15-11 16-17 18-18 19-20 2-1 20-19 21-21 3-3 3-4 3-5 4-7 4-8 5-4 7-10 8-10 9-10 9-9
361	1-1 11-9 12-10 12-9 13-12 14-11 15-15 17-20 17-21 18-16 19-17 2-2 20-20 20-22 21-20 22-18 22-19 23-23 24-24 25-23 26-25 27-26 28-27 29-29 3-4 31-28 32-32 33-34 34-33 35-35 36-36 37-31 38-37 4-5 7-7 7-8
362	0-2 1-0 1-1 15-14 16-7 16-8 17-9 18-10 18-11 18-7 21-6 22-15 3-3 4-12 4-14 5-12 5-14 6-4 8-5
363	0-3 1-0 1-2 10-13 15-13 16-14 17-15 18-16 18-17 19-18 20-18 21-20 22-2 24-22 27-24 29-25 5-9 6-7 7-11 9-12 9-13
364	0-0 1-1 10-12 12-7 12-8 13-13 13-14 14-14 15-14 18-22 19-18 19-19 2-18 2-3 20-15 20-16 20-17 21-23 21-24 23-25 25-26 26-27 3-2 4-4 5-2 6-5 6-6 7-6 8-10 9-11
365	0-2 1-2 1-3 10-8 11-11 12-10 13-12 15-13 17-20 18-16 19-16 2-2 2-3 20-14 22-22 24-21 25-23 4-6 5-0 6-7 8-8 9-9
366	10-8 11-10 12-11 13-12 14-18 15-19 16-17 17-14 17-15 19-21 2-0 20-20 22-26 23-25 23-26 24-23 24-24 25-24 26-27 27-28 28-29 29-22 3-2 30-30 4-3 5-4 5-6 6-6 7-4 8-7 9-4 9-9
367	0-0 1-0 1-8 10-4 11-9 12-12 13-13 14-11 16-10 17-14 18-15 19-15 20-16 20-17 21-16 22-18 22-19 24-22 24-23 26-18 26-19 27-24 28-26 28-28 29-25 29-26 3-2 32-24 33-26 33-27 34-31 4-3 4-30 4-6 7-20 8-5
368	0-0 1-2 10-15 11-13 12-16 13-17 14-20 14-22 14-23 15-19 16-24 2-7 3-8 4-5 4-6 5-3 5-4 6-10 7-12 8-11
369	0-4 1-0 10-11 12-13 12-14 12-15 13-11 13-12 15-16 16-13 17-18 18-19 19-17 2-2 20-20 21-21 23-22 24-22 25-23 28-25 29-23 3-1 30-26 31-29 32-28 33-27 34-30 35-29 36-31 37-32 38-33 39-34 40-34 42-36 43-35 44-37 6-6 7-7 8-10 8-9
370	0-0 0-2 1-1 10-9 14-10 15-10 17-11 18-11 19-13 19-14 2-3 20-12 21-15 22-16 22-17 23-18 24-18 25-21 26-17 26-18 27-22 28-23 28-26 28-27 29-27 3-4 30-27 31-24 32-25 33-25 36-28 37-31 38-29 39-30 4-6 40-31 41-32 42-33 43-35 44-36 45-37 46-37 48-38 49-40 50-41 51-39 52-42 6-7 7-4 8-8
371	1-0 12-10 13-11 14-12 15-13 16-14 18-15 19-16 2-0 21-18 21-20 22-18 22-19 24-22 25-21 26-24 27-26 28-27 3-1 30-29 31-30 32-31 33-28 34-33 35-32 36-34 38-36 40-35 40-38 41-35 42-39 5-6 6-4 6-6 8-9 9-8
372	0-2 1-3 14-8 15-7 16-6 17-9 18-13 19-11 20-14 21-15 22-19 26-2 27-18 28-17 3-2 31-20 4-2 9-0
373	0-2 1-3 10-15 11-16 12-12 14-11 15-17 3-0 4-4 5-5 6-6 7-7 8-9 9-13 9-14
374	0-2 1-0 10-11 11-9 12-12 13-13 14-13 15-13 16-15 17-16 18-17 19-18 2-1 20-20 22-20 24-21 26-22 27-23 5-3 6-7 7-5 9-8
375	0-5 1-3 10-11 11-13 13-12 15-14 16-14 17-17 18-18 19-16 2-4 2-6 20-19 21-15 22-20 3-2 4-1 6-7 7-10 9-8 9-9
376	0-0 1-2 10-14 11-17 12-16 12-17 13-17 14-16 16-15 17-19 18-21 19-29 2-3 21-25 22-26 23-23 26-32 27-33 28-30 29-34 3-6 3-7 30-35 31-36 31-37 33-43 34-41 35-40 36-38 37-44 4-4 6-12 7-10 8-8 9-13
377	0-0 1-1 12-14 13-12 15-15 16-16 17-17 2-2 3-3 6-8 7-5 9-9
378	0-0 1-1 1-4 10-11 2-5 3-6 4-6 5-6 5-7 6-8 6-9 7-10 7-8 8-10 8-8 9-7 9-8
379	0-0 10-7 11-11 12-13 13-16 15-14 16-17 16-6 17-19 18-20 2-1 20-21 3-2 4-3 5-4 7-8 8-10 9-9
380	0-0 1-1 10-5 11-6 12-6 13-7 2-2 3-3 5-4 8-4 8-5 9-4
381	1-0 10-9 11-10 13-10 14-12 15-15 16-15 18-15 19-14 2-2 23-16 4-3 7-5 8-7 9-6 9-8
382	0-0 1-1 10-10 11-11 13-16 14-18 15-17 18-19 19-17 20-20 20-25 21-18 21-20 22-21 22-22 23-23 24-25 25-23 25-25 26-23 28-24 29-24 3-2 31-26 4-2 5-4 6-5 7-6 8-3 9-7
383	0-4 1-0 1-1 10-11 2-0 3-5 4-6 5-7 7-10 8-9 9-8
384	1-0 1-1 10-10 10-7 10-9 11-8 15-11 17-12 18-14 18-15 20-16 3-2 4-3 5-4 7-4 7-5 8-6 9-9
385	0-0 1-1 11-10 12-13 14-15 14-16 15-14 16-17 2-2 2-3 4-11 4-5 4-6 4-7 5-5 5-7 6-8 7-11 7-12 8-10 9-10 9-9
386	1-1 10-18 10-28 11-13 12-17 13-28 14-19 15-20 16-21 17-18 17-28 18-23 19-27 20-16 20-26 21-27 21-29 22-30 23-11 23-33 24-10 24-9 25-31 26-31 26-32 26-34 27-32 27-33 3-5 30-35 31-32 31-37 32-34 32-38 34-37 34-39 34-40 35-39 35-40 36-41 4-5 5-3 6-4 7-8 8-6
387	0-0 1-0 10-10 11-15 12-15 13-15 14-14 15-13 16-11 18-12 19-12 2-2 21-12 22-12 23-16 3-4 4-5 5-4 6-6 7-8 8-9 9-7
388	0-0 10-5 11-4 12-7 14-10 14-11 15-9 17-8 2-2 20-14 24-16 25-15 27-17 29-18 3-1 30-22 31-23 32-24 33-25 34-19 35-20 36-18 37-26 38-27 40-28 42-33 43-30 43-34 43-35 45-36 5-3 6-3 7-4
389	0-1 1-2 10-10 11-12 12-11 13-19 13-20 14-16 14-17 15-15 16-22 17-21 18-23 19-25 19-26 2-2 20-27 21-26 22-27 23-26 24-26 3-0 31-26 33-28 34-34 35-33 35-35 36-32 37-29 38-36 39-37 39-38 4-3 41-40 42-39 43-41 44-42 45-43 5-4 57-27 6-6 7-7 7-8 8-9 9-14
390	0-1 0-2 1-0 10-16 11-11 11-12 12-10 13-17 14-18 15-20 18-20 19-17 2-3 20-25 20-26 20-27 21-28 22-29 26-31 26-33 28-30 29-38 29-39 3-4 31-36 32-34 33-40 34-33 34-41 35-32 35-42 36-43 37-44 39-7 4-6 40-47 41-48 42-49 43-50 44-51 5-9 6-7 6-8 6-9 9-13 9-14 9-15
391	0-1 11-11 13-12 2-3 3-0 4-4 5-8 6-6 7-7 7-8 9-10 9-5
392	0-0 1-0 10-10 10-9 12-11 12-12 13-13 14-12 16-14 4-2 5-4 6-6 7-5 8-8 9-7
393	0-0 0-1 1-1 11-10 3-2 4-3 5-3 6-4 7-6 8-5 9-9
394	0-1 1-0 10-6 11-7 12-8 13-9 15-10 16-10 17-11 18-10 19-12 20-15 20-17 21-16 22-14 25-13 26-14 27-18 4-2 5-1 7-4 8-5 9-5
395	0-0 1-0 10-4 11-3 12-6 13-7 13-8 14-10 15-12 2-1 22-12 23-12 24-11 26-13 3-1 9-2
396	0-0 0-1 0-2 1-1 2-3
397	0-2 1-3 2-0 3-4 5-5 6-7 8-10 8-9 9-11
398	1-1 1-29 10-12 11-14 11-15 13-18 14-17 15-16 16-19 17-20 18-21 18-22 19-21 2-0 20-31 21-30 21-32 21-33 21-34 22-25 23-23 23-26 24-22 25-25 27-43 28-25 3-5 30-35 31-36 33-37 35-40 35-41 36-37 37-42 39-44 4-2 40-45 41-46 42-48 43-48 44-47 45-52 46-51 47-50 48-53 5-7 6-8 7-9 8-10 9-11
399	0-0 2-0 3-1 4-2 5-3 5-4 6-6 7-5 7-7 8-4 9-8
400	0-7 1-8 10-11 11-11 12-11 13-12 2-0 2-1 3-2 4-3 5-0 6-4 8-9 9-10
401	0-2 11-7 12-8 13-4 14-9 2-1 4-1 6-3 7-6 9-5
402	0-0 2-1 3-2 3-3 5-5
403	0-0 1-1 10-10 10-11 11-13 12-15 13-16 15-17 16-19 17-18 19-20 2-2 20-22 21-21 22-25 24-26 26-29 26-30 27-30 27-31 28-27 29-32 3-3 4-4 5-5 7-6 7-7 8-8 9-9
404	0-0 1-1 1-3 2-2 4-4 6-6 8-5 9-7
405	0-4 11-12 12-12 13-14 3-0 3-1 5-6 6-7 7-9 9-13
406	0-0 0-1 1-0 1-1 12-9 13-14 2-3 4-4 5-6 6-6 6-8 8-13 9-10 9-11
407	0-1 1-3 10-11 11-10 12-12 13-13 14-15 14-16 15-16 16-27 16-28 17-25 18-14 2-2 21-16 23-21 23-22 24-18 24-19 26-29 3-0 4-4 5-5 5-7 6-6 7-9 8-11 9-11
408	0-0 1-1 10-7 11-12 12-13 13-14 14-15 15-16 15-17 16-16 16-17 18-18 2-2 20-19 22-19 23-20 25-21 29-16 3-3 30-21 31-27 33-26 35-22 35-23 35-25 36-28 4-4 5-6 6-6 8-8 8-9 9-10 9-11
409	0-0 1-1 10-11 11-8 14-12 15-13 17-15 19-14 20-14 21-2 23-18 24-21 25-22 27-23 28-20 29-24 30-25 36-28 38-30 39-31 4-6 4-7 40-20 44-4 44-5 6-9 7-10 8-12
410	1-1 2-2 3-3 4-4 4-5 4-6
411	2-0 3-1 4-2 4-3 5-4 7-5
412	0-0 12-9 14-9 15-8 2-1 3-2 5-4 6-5 6-6 7-7 8-7
413	0-1 0-2 1-0 2-3
414	1-0 10-8 11-9 12-10 13-11 14-7 15-12 16-14 17-13 17-15 17-17 18-16 18-17 18-20 19-18 2-1 20-22 22-23 23-29 23-30 25-26 25-27 26-25 27-35 28-31 29-33 3-1 30-34 31-32 32-34 32-35 33-36 34-38 35-38 36-37 37-39 4-2 6-3 7-3 8-4 9-6
415	0-0 1-0 1-1 10-12 11-13 13-14 15-15 2-0 2-1 4-0 5-2 6-11 6-9 7-10 8-6 8-7 9-3 9-4
416	0-0 1-1 10-23 11-22 11-24 11-25 12-21 13-18 14-30 14-31 15-29 16-28 17-26 2-1 21-11 21-12 22-13 23-16 23-17 24-14 25-10 26-32 27-33 28-34 29-40 3-3 30-37 30-39 31-41 31-43 32-43 32-44 32-45 33-36 33-42 36-46 4-2 5-4 6-8 6-9 7-5 8-22
417	0-1 1-1 1-2 11-6 11-7 14-0 17-9 18-10 2-2 4-4 5-4 6-4 8-7
418	0-0 0-1 10-13 11-13 12-9 13-14 2-3 3-6 4-7 5-7 6-10 6-4 8-8 9-3
419	10-13 11-14 13-18 14-16 15-15 16-19 16-20 17-21 18-23 19-24 20-26 21-25 23-28 24-29 24-31 24-32 26-32 28-30 29-34 3-4 3-5 30-33 31-34 32-34 33-35 4-1 5-6 6-6 8-10 8-11 8-12 9-7
420	1-1 11-10 12-12 13-13 16-18 17-18 18-18 19-15 19-17 2-3 20-16 21-14 22-14 23-19 26-22 26-24 27-23 28-26 29-25 29-26 3-3 30-25 31-27 32-31 33-28 33-29 34-31 35-32 36-33 37-35 38-34 39-36 4-2 5-7 6-5 7-20 8-9
421	0-2 1-0 10-9 11-7 12-13 14-11 14-14 15-10 15-11 15-12 17-15 18-16 19-17 2-1 20-18 22-19 23-18 25-22 26-21 27-18 28-23 29-23 30-25 31-24 31-25 33-29 35-27 36-26 37-30 38-31 39-32 41-33 5-4 6-5 7-3 8-6 9-6
422	0-1 1-0 2-3 3-4 3-6 4-4 6-5 7-8 8-7 9-9
423	0-1 2-2 2-3 3-4 4-4 5-5 6-6 7-6 8-6 9-7
424	0-0 1-2 2-1 3-5 3-6 4-4 5-3 6-7
425	0-1 1-3 3-7 3-8 4-6 5-5 7-9
426	0-2 1-1 11-11 11-12 12-14 13-15 14-16 2-3 3-7 4-5 5-4 6-4 7-4 8-8 8-9 9-9
427	0-0 1-2 2-3 3-4 6-6 7-5 9-8
428	0-4 1-2 11-13 13-14 2-6 3-10 3-7 6-8 7-9 8-10 9-11
429	0-0 10-9 11-12 12-11 13-10 14-13 14-14 17-15 18-15 20-16 22-17 3-6 4-1 4-4 5-2 6-7 6-8 8-0
430	0-0 1-0 10-11 10-12 10-15 11-13 12-13 12-14 13-16 14-19 15-18 16-16 17-20 18-21 19-22 21-23 23-26 26-27 29-30 3-3 30-31 31-32 31-33 32-32 33-36 34-34 35-38 35-39 36-37 37-40 39-41 4-4 4-5 4-7 40-41 41-44 41-45 41-46 42-43 44-49 45-47 46-50 48-56 49-52 49-53 5-5 50-51 51-57 53-64 54-63 55-60 7-9 8-8 9-6
431	1-0 10-7 11-8 13-9 3-2 4-1 4-3 4-5 5-4 6-5 7-5 8-5 9-6
432	0-3 0-7 1-4 10-12 11-10 12-14 12-15 12-17 13-13 14-18 2-5 3-6 6-2 7-8 8-9 9-10 9-11
433	0-0 10-8 11-9 13-10 2-1 2-2 3-3 4-4 5-3 7-6 9-7
434	0-0 1-5 1-6 10-11 11-13 12-12 13-12 16-14 16-15 17-17 18-19 19-16 2-7 20-18 20-19 22-20 23-21 23-22 24-22 25-24 26-24 28-26 3-8 4-2 5-2 5-3 5-4 7-1 8-9 9-10
435	0-0 1-1 10-3 11-4 13-8 13-9 14-9 15-10 17-11 18-13 2-2 21-14 21-15 22-12 23-16 24-17 26-18 27-18 28-20 3-1 30-22 31-21 32-23 7-6 9-7
436	0-1 1-5 10-3 12-7 13-14 14-13 14-15 15-16 16-10 16-11 17-17 2-0 5-6 6-2 7-2 7-4
437	0-1 1-2 10-8 11-9 12-10 14-8 15-8 16-13 16-8 17-11 17-8 18-15 19-16 19-17 2-3 21-16 22-22 23-20 24-23 26-21 27-21 3-4 30-25 30-26 31-24 32-29 33-30 34-14 34-31 36-36 37-35 38-32 38-33 39-33 4-4 4-5 40-34 41-37 5-0 7-6 8-7 9-10 9-11 9-12 9-8
438	1-0 10-11 10-14 11-10 11-12 12-9 13-7 16-7 17-17 19-19 2-2 20-15 21-20 3-0 4-3 7-6 9-13
439	0-0 1-1 12-10 13-9 14-12 15-13 16-15 16-17 17-18 18-14 18-16 19-19 2-2 3-3 4-3 5-4 6-5 6-6 7-7 8-7 9-11 9-5 9-6
440	0-6 1-4 2-2 3-0 3-1 4-10 4-7 5-11 6-9 7-8 8-12
441	0-0 0-1 1-2 1-3 10-12 10-13 11-11 13-10 15-3 17-18 18-19 19-20 2-3 2-6 20-17 21-22 22-23 23-24 23-25 24-26 25-26 28-28 29-27 3-5 30-29 31-30 32-6 33-32 34-33 35-36 36-35 38-34 39-37 4-6 5-4 6-7 8-8
442	1-1 10-13 11-12 12-16 13-15 14-14 15-17 2-2 3-6 4-7 4-8 5-3 6-11 6-9 7-10 8-11 9-0
443	0-0 0-1 1-0 10-11 11-12 12-8 14-13 14-14 16-15 21-15 23-16 25-17 3-4 4-2 5-0 5-1 5-6 6-2 7-2 7-3 8-3 9-10
444	0-0 1-0 10-10 11-7 12-9 13-2 13-8 14-6 15-5 16-12 19-16 22-14 23-17 3-2 5-3 7-4 8-11 9-10
445	0-0 0-2 1-1 11-8 12-10 15-10 15-8 15-9 16-11 17-13 18-8 19-14 20-16 21-15 22-15 23-19 24-20 24-21 25-22 27-22 29-27 3-3 30-24 31-23 32-28 4-4 5-4 6-5 6-6 7-7 8-5 8-6
446	0-3 0-5 1-4 11-9 12-9 13-9 14-11 2-6 3-1 5-7 6-10 6-7 6-8 7-8 8-7 9-10
447	0-4 10-17 11-18 12-15 13-14 14-19 15-20 16-21 17-21 18-24 18-26 19-22 2-0 2-1 2-6 20-21 21-27 3-8 4-7 4-9 5-7 6-10 7-11 8-13 9-13 9-14
448	0-2 1-0 1-1 10-7 12-8 13-8 14-8 15-13 15-14 16-11 17-9 18-18 19-17 19-19 2-3 21-20 22-21 23-23 24-22 25-24 27-25 28-27 3-4 6-5 7-6 9-6
449	0-0 0-1 1-2
450	0-0 0-1 0-2 1-3
451	1-1 10-10 12-15 13-14 14-13 16-16 18-20 19-19 2-0 20-17 21-21 22-22 4-2 5-3 7-9 8-5 9-8
452	0-1 0-2 1-0 10-10 11-11 11-12 12-8 13-12 14-15 16-16 2-3 3-7 4-6 5-5 6-4 8-9
453	0-4 1-1 2-2 3-2 4-8 5-7 6-5 7-9
454	1-1 10-8 10-9 15-10 16-11 4-5 5-3 9-8
